Date,BBCA,BBNI,BBRI,BMRI,ANTM,UNVR,TLKM,ICBP,PGAS,ASII,UNTR,GGRM,HMSP,MYOR,INDF
12/1/2011,7900,1870,1300,3200,1377.562012,3640,1470,2575,3075,7090,23350,65000,1469.644775,474.855774,4700
12/2/2011,8000,1870,1340,3350,1411.161133,3520,1470,2525,3225,7100,25300,66400,1480.949707,476.570068,4850
12/5/2011,8050,1870,1350,3350,1402.761353,3580,1450,2550,3150,7155,25250,65300,1469.644775,471.427216,4850
12/6/2011,7900,1870,1330,3300,1394.361572,3600,1470,2462.5,3150,7165,25350,62850,1462.108154,462.855835,4775
12/7/2011,8050,1870,1340,3350,1394.361572,3580,1460,2475,3175,7295,25450,63300,1463.99231,452.570129,4825
12/8/2011,7950,1870,1350,3325,1394.361572,3560,1450,2462.5,3200,7265,25400,63350,1460.223999,452.570129,4825
12/9/2011,7900,1870,1340,3300,1377.562012,3510,1440,2475,3150,7305,24750,62500,1460.223999,452.570129,4750
12/12/2011,8000,1870,1340,3300,1377.562012,3520,1450,2487.5,3175,7495,24850,62850,1458.339844,466.284393,4700
12/13/2011,7850,1870,1310,3250,1369.162231,3460,1430,2487.5,3150,7495,24600,62000,1467.76062,464.570099,4625
12/14/2011,7900,1870,1320,3225,1360.762451,3520,1420,2500,3125,7200,24700,62000,1463.99231,466.284393,4575
12/15/2011,7800,1870,1300,3225,1343.963013,3500,1430,2500,3050,6905,24050,60600,1458.339844,464.570099,4550
12/16/2011,8000,1870,1360,3350,1352.362671,3460,1430,2550,3125,7115,25300,61700,1452.687378,466.284393,4575
12/19/2011,8000,1870,1360,3350,1352.362671,3660,1410,2575,3125,7115,25200,62200,1454.571533,455.998688,4575
12/20/2011,7900,1870,1380,3425,1343.963013,3590,1400,2550,3150,7170,24850,62500,1450.803223,457.712982,4525
12/21/2011,7950,1870,1400,3425,1352.362671,3640,1420,2550,3225,7305,25400,61950,1450.803223,459.427246,4650
12/22/2011,7950,1870,1370,3375,1352.362671,3720,1430,2550,3200,7360,25300,62450,1450.803223,454.284424,4675
12/23/2011,8050,1870,1370,3400,1360.762451,3750,1430,2500,3225,7370,24900,61800,1450.803223,452.570129,4725
12/27/2011,8000,1870,1370,3375,1352.362671,3660,1440,2487.5,3200,7400,25050,61100,1450.803223,449.141571,4700
12/28/2011,7950,1870,1340,3300,1360.762451,3660,1410,2500,3150,7325,25250,60100,1450.803223,471.427216,4650
12/29/2011,8050,1870,1350,3350,1369.162231,3700,1430,2550,3175,7400,25800,61750,1456.455688,474.855774,4600
12/30/2011,8000,1870,1350,3375,1360.762451,3760,1410,2600,3175,7400,26350,62050,1469.644775,488.570038,4600
1/2/2012,8000,1870,1360,3350,1360.762451,3710,1410,2575,3075,7370,26000,62300,1469.644775,488.570038,4625
1/3/2012,8100,1870,1380,3400,1369.162231,3700,1410,2625,3175,7500,26400,62200,1469.644775,474.855774,4725
1/4/2012,8100,1870,1390,3425,1394.361572,3860,1420,2650,3200,7715,27450,63150,1499.791382,486.855743,4825
1/5/2012,8050,1870,1390,3375,1394.361572,4010,1410,2575,3225,7745,27300,62800,1507.328003,481.712921,4800
1/6/2012,8000,1870,1380,3350,1385.961792,3840,1390,2525,3150,7730,26800,61400,1490.370483,483.427185,4775
1/9/2012,8150,1870,1400,3350,1377.562012,3920,1410,2575,3200,7600,26950,61000,1505.443848,479.998627,4800
1/10/2012,8150,1870,1410,3425,1394.361572,3960,1420,2625,3250,7695,28300,61450,1516.748779,485.141479,4950
1/11/2012,8100,1870,1400,3425,1419.560913,3860,1400,2575,3250,7560,28200,60500,1575.157715,479.998627,4900
1/12/2012,8150,1870,1380,3400,1427.960693,3940,1400,2550,3225,7545,27200,59150,1590.230957,503.998566,4775
1/13/2012,8000,1870,1370,3425,1444.760132,3990,1390,2575,3225,7675,27800,59550,1595.883545,507.427124,4800
1/16/2012,7950,1870,1360,3350,1427.960693,3950,1400,2525,3200,7620,27700,58150,1582.694336,507.427124,4750
1/17/2012,7950,1870,1390,3400,1427.960693,3960,1400,2550,3250,7730,28400,57950,1582.694336,505.71283,4775
1/18/2012,7950,1870,1410,3475,1444.760132,4000,1400,2525,3275,7780,29250,58050,1582.694336,498.855713,4850
1/19/2012,8000,1870,1430,3550,1453.159912,4050,1380,2550,3350,7880,28250,58100,1592.115112,505.71283,4850
1/20/2012,8000,1870,1410,3525,1469.959473,4090,1380,2575,3450,7895,28500,57500,1586.462646,497.141449,4775
1/24/2012,8100,1870,1400,3525,1478.359253,4260,1390,2525,3450,7865,28500,57900,1601.536011,498.855713,4850
1/25/2012,8050,1870,1390,3475,1453.159912,4120,1380,2525,3400,7800,28100,57500,1601.536011,503.998566,4875
1/26/2012,8150,1870,1400,3475,1503.558594,4150,1400,2525,3450,7835,27850,57400,1620.377563,500.570007,4875
1/27/2012,8100,1870,1400,3425,1587.556274,4100,1400,2550,3500,7940,27850,56550,1618.493408,495.427155,4875
1/30/2012,7950,1870,1380,3325,1562.356934,3920,1380,2525,3400,7710,27850,55500,1597.7677,483.427185,4800
1/31/2012,8000,1870,1370,3350,1579.156494,3920,1370,2550,3375,7890,28350,57000,1601.536011,486.855743,4800
2/1/2012,8000,1870,1410,3375,1579.156494,3960,1350,2600,3325,7770,29050,58100,1612.840942,479.998627,4850
2/2/2012,8100,1870,1420,3325,1587.556274,4000,1380,2575,3375,7805,29700,58150,1658.060791,495.427155,4925
2/3/2012,8050,1870,1430,3275,1604.355835,3980,1380,2575,3325,7875,29250,59150,1695.744019,503.998566,4925
2/6/2012,8050,1870,1400,3200,1621.155273,3920,1360,2600,3400,7700,28000,57950,1752.268799,505.71283,4850
2/7/2012,7900,1870,1370,3200,1612.755493,3990,1370,2575,3375,7565,28050,56750,1761.689575,517.71283,4850
2/8/2012,7900,1870,1430,3200,1621.155273,3960,1380,2675,3400,7485,29350,55950,1761.689575,531.427063,5100
2/9/2012,7900,1870,1390,3150,1604.355835,3990,1360,2800,3450,7295,29050,56700,1756.037109,533.141357,5150
2/10/2012,7550,1870,1330,3075,1562.356934,3860,1350,2750,3475,7120,29100,55000,1752.268799,522.855652,4975
2/13/2012,7600,1870,1370,3175,1587.556274,3970,1370,2750,3550,7335,28800,55000,1789.951904,521.141357,5000
2/14/2012,7400,1870,1340,3125,1629.555054,3980,1380,2725,3650,7370,28900,54800,1782.415283,517.71283,5000
2/15/2012,7300,1870,1330,3100,1612.755493,3990,1360,2725,3625,7295,29100,55300,1805.025269,510.855682,5000
2/16/2012,7350,1870,1350,3125,1595.956055,3900,1370,2675,3550,7150,28800,54100,1805.025269,517.71283,4900
2/17/2012,7450,1870,1360,3175,1612.755493,3930,1390,2725,3650,7390,29600,54650,1797.488647,526.28418,4850
2/20/2012,7450,1870,1360,3200,1612.755493,3940,1400,2775,3750,7395,29700,54100,1797.488647,510.855682,4850
2/21/2012,7550,1870,1380,3225,1663.154175,3880,1410,2800,3700,7380,29950,54000,1797.488647,507.427124,4900
2/22/2012,7550,1870,1390,3225,1679.953735,3830,1410,2750,3775,7235,29200,52750,1838.940063,507.427124,4900
2/23/2012,7500,1870,1370,3150,1646.354614,3710,1400,2750,3650,7085,28250,53650,1997.209595,507.427124,4875
2/24/2012,7450,1870,1360,3050,1629.555054,3640,1380,2775,3600,6825,27550,51950,1997.209595,500.570007,4850
2/27/2012,7400,1870,1330,3025,1595.956055,3720,1370,2725,3475,6870,27350,51000,1961.410522,502.284271,4850
2/28/2012,7450,1870,1330,3125,1604.355835,3710,1390,2750,3500,6980,28250,53150,1991.557129,507.427124,4875
2/29/2012,7600,1870,1380,3225,1646.354614,3850,1410,2825,3750,7085,29000,56750,1997.209595,505.71283,5100
3/1/2012,7650,1870,1340,3175,1621.155273,3730,1400,2800,3700,6965,29350,56150,1997.209595,510.855682,5050
3/2/2012,7750,1870,1330,3250,1629.555054,3850,1430,2800,3750,7000,29800,57150,1997.209595,521.141357,5150
3/5/2012,7700,1870,1330,3250,1621.155273,3800,1430,2725,3825,6960,29650,57050,1989.672974,522.855652,5050
3/6/2012,7700,1870,1320,3250,1595.956055,3730,1420,2700,3775,6945,29600,56500,1991.557129,541.712708,4950
3/7/2012,7500,1870,1290,3200,1553.957153,3760,1400,2725,3725,6915,29700,54550,1995.325439,567.426941,5000
3/8/2012,7550,1870,1280,3275,1570.756714,3840,1390,2700,3700,6985,29550,55250,2016.051147,565.712646,5100
3/9/2012,7500,1870,1290,3300,1553.957153,3760,1400,2725,3725,6915,29700,54550,1995.325439,567.426941,5000
3/12/2012,7700,1870,1330,3350,1570.756714,3960,1360,2650,3625,6980,29250,55250,1993.441284,567.426941,5100
3/13/2012,7650,1870,1350,3375,1570.756714,3940,1370,2725,3750,7060,29450,55400,1989.672974,565.712646,5050
3/14/2012,7850,1870,1360,3425,1587.556274,3960,1380,2700,3725,7305,29600,56300,1991.557129,565.712646,5000
3/15/2012,7800,1870,1360,3400,1545.557373,3830,1360,2725,3675,7305,29700,55600,1991.557129,548.569885,4975
3/16/2012,7900,1870,1360,3450,1520.358154,3930,1350,2625,3800,7100,29400,54500,1984.020386,562.284119,4925
3/19/2012,7950,1870,1360,3450,1520.358154,3850,1360,2600,3850,7050,29850,52900,1997.209595,589.712585,4900
3/20/2012,8000,1870,1340,3450,1520.358154,3860,1390,2575,3800,6985,30100,52700,1995.325439,634.283875,4875
3/21/2012,7900,1870,1350,3450,1528.757813,3890,1400,2600,3800,7165,31450,51600,1989.672974,635.998169,4875
3/22/2012,7950,1870,1360,3425,1511.958374,3880,1390,2700,3800,7220,31700,51600,1987.788818,635.998169,4825
3/26/2012,8000,1870,1350,3375,1486.759033,3900,1410,2650,3775,7160,31350,51800,1984.020386,654.855286,4825
3/27/2012,8100,1870,1360,3350,1511.958374,3860,1410,2675,3825,7285,32000,53800,1984.020386,656.56958,4850
3/28/2012,8100,1870,1380,3425,1528.757813,3900,1400,2700,3800,7155,32600,53550,1987.788818,653.140991,4825
3/29/2012,8050,1870,1400,3400,1528.757813,3910,1410,2625,3750,7295,32400,54350,1993.441284,658.283813,4800
3/30/2012,8000,1870,1390,3425,1511.958374,4000,1400,2725,3800,7395,33000,55050,2004.746216,658.283813,4850
4/2/2012,8050,1870,1410,3475,1562.356934,4030,1410,2700,3750,7520,32750,58950,2016.051147,658.283813,4850
4/3/2012,8050,1870,1410,3475,1562.356934,4030,1410,2700,3750,7520,32750,58950,2016.051147,658.283813,4850
4/4/2012,7750,1870,1400,3475,1537.157593,3890,1460,2600,3575,7400,31100,57250,2042.429443,651.426697,4775
4/5/2012,7950,1870,1400,3525,1528.757813,3900,1510,2600,3600,7475,31350,58050,2046.197754,627.426758,4750
4/9/2012,7950,1870,1380,3475,1511.958374,3890,1510,2600,3575,7525,31400,57250,2042.429443,610.283997,4750
4/10/2012,7900,1870,1380,3450,1520.358154,3870,1520,2600,3600,7410,31000,56800,2046.197754,623.99823,4775
4/11/2012,7900,1870,1380,3475,1503.558594,3900,1500,2550,3625,7330,30700,58550,2031.12439,630.855347,4775
4/12/2012,8000,1870,1400,3475,1478.359253,3790,1520,2550,3600,7380,30900,59000,2034.8927,647.998169,4725
4/13/2012,7950,1870,1400,3500,1469.959473,3800,1520,2625,3600,7430,30600,59400,2040.545288,656.56958,4750
4/16/2012,7850,1870,1410,3475,1436.360474,3770,1520,2575,3575,7355,30100,59950,2042.429443,641.141052,4675
4/17/2012,7900,1870,1400,3525,1436.360474,3780,1510,2600,3500,7405,30600,58650,2034.8927,641.141052,4650
4/18/2012,7900,1870,1390,3550,1427.960693,3810,1530,2600,3500,7385,31400,57600,2048.081787,689.140869,4650
4/19/2012,7950,1870,1390,3525,1486.759033,3770,1550,2550,3525,7275,31250,57800,2048.081787,673.712341,4625
4/20/2012,8000,1870,1390,3575,1486.759033,3820,1560,2550,3525,7330,31150,58450,2049.966064,675.426636,4700
4/23/2012,8000,1870,1400,3475,1453.159912,3860,1560,2500,3575,7220,30950,59650,2046.197754,665.14093,4675
4/24/2012,8000,1870,1380,3525,1461.559692,3900,1590,2500,3550,7140,30900,60000,2048.081787,665.14093,4725
4/25/2012,7950,1870,1380,3500,1453.159912,3850,1580,2575,3450,7090,30450,59800,2046.197754,665.14093,4775
4/26/2012,8000,1870,1390,3650,1453.159912,3890,1600,2600,3400,7075,30100,59800,2048.081787,668.569519,4775
4/27/2012,7850,1870,1340,3650,1444.760132,3860,1700,2575,3375,7070,29750,57550,2048.081787,661.712402,4700
4/30/2012,8000,1870,1330,3700,1444.760132,3970,1700,2825,3350,7100,29600,59200,2042.429443,685.712341,4850
5/1/2012,8000,1870,1330,3700,1453.159912,4030,1650,2875,3625,7175,29500,59700,2044.313599,685.712341,4850
5/2/2012,8000,1870,1330,3700,1453.159912,4030,1650,2875,3625,7175,29500,59700,2044.313599,692.569458,4850
5/3/2012,8050,1870,1310,3625,1444.760132,4140,1670,2850,3650,7420,29750,59250,2065.039307,692.569458,4800
5/4/2012,8050,1870,1310,3675,1444.760132,4250,1670,2900,3675,7270,29300,58400,2098.954102,719.997925,4800
5/7/2012,8000,1870,1300,3575,1419.560913,4230,1660,2900,3675,7150,28450,58850,2098.954102,723.426514,4775
5/8/2012,8000,1870,1320,3625,1411.161133,4480,1660,2925,3700,7090,27500,57650,2091.41748,754.283569,4900
5/9/2012,8000,1870,1300,3600,1385.961792,4370,1580,2925,3650,6965,26900,57750,2091.41748,754.283569,4825
5/10/2012,8000,1870,1290,3625,1377.562012,4380,1640,2900,3700,6895,27500,57000,2098.954102,745.712158,4875
5/11/2012,8000,1870,1290,3600,1360.762451,4320,1640,2900,3750,6885,27150,58250,2100.838379,740.569336,4900
5/14/2012,7750,1870,1230,3600,1335.563232,4360,1600,2825,3725,6860,26650,58000,2072.575928,730.28363,4875
5/15/2012,7800,1870,1240,3575,1301.964111,4250,1630,2875,3975,6795,26600,59000,2053.734375,730.28363,4875
5/16/2012,7550,1870,1200,3550,1243.165771,4250,1580,2825,3975,6840,26950,57400,2034.8927,719.997925,4825
5/21/2012,7300,1870,1170,3475,1226.366211,4150,1570,2850,3750,6685,26650,57400,2034.8927,719.997925,4725
5/22/2012,7450,1870,1190,3575,1243.165771,4220,1570,2875,3725,6885,26750,59900,2025.471924,726.855042,4725
5/23/2012,7450,1870,1190,3525,1192.76709,4240,1550,2850,3850,6775,25500,59950,1985.904541,730.28363,4775
5/24/2012,7450,1870,1190,3550,1167.567871,4220,1500,2875,3850,6775,25250,60350,2000.977905,730.28363,4775
5/25/2012,7250,1870,1160,3450,1167.567871,4210,1450,2825,3775,6585,23900,60300,1997.209595,730.28363,4725
5/28/2012,7250,1870,1160,3525,1150.768311,4200,1480,2850,3725,6600,24050,59800,2000.977905,726.855042,4775
5/29/2012,7250,1870,1170,3450,1117.169189,4220,1520,2850,3800,6520,24250,60150,2000.977905,723.426514,4800
5/30/2012,7300,1870,1180,3525,1091.969849,4220,1580,2825,3750,6600,23700,58500,1997.209595,685.712341,4825
5/31/2012,7000,1870,1130,3450,965.973389,4110,1560,2825,3700,6430,23100,54100,1989.672974,725.140808,4725
6/1/2012,7100,1870,1100,3450,982.772888,4110,1520,2800,3675,6335,23000,55000,1987.788818,725.140808,4675
6/4/2012,6900,1870,1050,3300,957.573608,4060,1520,2725,3575,6240,21200,55400,1884.159912,685.712341,4400
6/5/2012,7050,1870,1070,3325,965.973389,4050,1540,2750,3625,6600,21850,54400,1863.434204,682.283752,4500
6/6/2012,7200,1870,1190,3450,1016.372009,4130,1510,2850,3675,6950,23500,55800,1918.074829,702.855164,4600
6/7/2012,7200,1870,1180,3450,1016.372009,4380,1500,2825,3700,6800,23450,56250,1901.117432,719.997925,4700
6/8/2012,7050,1870,1180,3475,999.572449,4580,1470,2800,3675,6650,23500,58650,1884.159912,711.426514,4700
6/11/2012,7200,1870,1230,3500,1033.171509,4560,1480,2825,3650,6600,24900,58050,1895.464966,737.140747,4825
6/12/2012,7150,1870,1210,3475,1024.771729,4750,1520,2850,3625,6650,23450,58650,1833.287598,752.569275,4800
6/13/2012,7150,1870,1210,3500,1016.372009,4590,1570,2825,3525,6850,23400,57600,1833.287598,766.283508,4850
6/14/2012,7150,1870,1190,3400,991.172668,4540,1540,2875,3325,6650,22250,57250,1833.287598,793.712036,4750
6/15/2012,7100,1870,1190,3500,1133.96875,4490,1580,2875,3400,6600,21800,57250,1838.940063,836.569031,4775
6/18/2012,7300,1870,1200,3550,1075.17041,4760,1500,2850,3525,6750,22450,57900,1859.665894,884.568909,4775
6/19/2012,7450,1870,1190,3575,1117.169189,4770,1520,2850,3550,6750,22150,58500,1842.708496,884.568909,4750
6/20/2012,7500,1870,1220,3625,1167.567871,4800,1600,2850,3525,6800,22700,59950,1865.318359,884.568909,4850
6/21/2012,7350,1870,1210,3625,1133.96875,4740,1570,2875,3375,6650,22100,58950,1865.318359,884.568909,4825
6/22/2012,7250,1870,1190,3600,1125.56897,4610,1550,2875,3475,6850,21700,59000,1874.739136,882.854614,4825
6/25/2012,7250,1870,1210,3500,1117.169189,4550,1560,2850,3475,6700,21200,59000,1874.739136,906.854553,4775
6/26/2012,7350,1870,1210,3475,1159.168091,4530,1560,2850,3500,6750,22100,58950,1874.739136,867.426086,4825
6/27/2012,7450,1870,1240,3575,1184.36731,4640,1600,2825,3475,6800,21900,62000,1874.739136,874.283203,4825
6/28/2012,7300,1870,1240,3550,1108.769409,4630,1580,2800,3400,6650,21100,59000,1874.739136,867.426086,4800
6/29/2012,7300,1870,1270,3600,1125.56897,4580,1630,2875,3525,6850,21350,61500,1874.739136,867.426086,4850
7/2/2012,7350,1870,1270,3625,1142.36853,4720,1620,2900,3475,6900,21850,62650,1944.453125,855.426147,4850
7/3/2012,7500,1870,1310,3675,1150.768311,4950,1670,2900,3550,6950,22300,63000,1946.33728,831.426208,4925
7/4/2012,7450,1870,1310,3675,1192.76709,4810,1680,2875,3550,7050,23500,61500,1946.33728,778.283508,5000
7/5/2012,7400,1870,1330,3600,1175.967529,4820,1680,2925,3525,7050,23100,61400,1891.696655,781.712036,5200
7/6/2012,7400,1870,1340,3550,1167.567871,4840,1640,2950,3550,6950,22750,61500,1889.8125,785.140625,5250
7/9/2012,7300,1870,1330,3450,1125.56897,4730,1600,2950,3600,6750,22050,60100,1874.739136,781.712036,5200
7/10/2012,7350,1870,1340,3475,1150.768311,4670,1650,3150,3725,6800,22650,59200,1865.318359,781.712036,5400
7/11/2012,7350,1870,1340,3525,1133.96875,4690,1690,3275,3650,6800,22100,59550,1861.550049,781.712036,5600
7/12/2012,7450,1870,1310,3525,1117.169189,4600,1690,3250,3675,6650,21700,59000,1854.013428,764.569214,5500
7/13/2012,7450,1870,1310,3550,1125.56897,4780,1730,3375,3700,6700,21550,59500,1884.159912,785.140625,5550
7/16/2012,7600,1870,1320,3550,1117.169189,4760,1770,3300,3700,6700,21750,59400,1897.349121,814.283386,5500
7/17/2012,7750,1870,1310,3625,1142.36853,4820,1790,3300,3725,6800,21800,59100,1904.885742,802.283447,5400
7/18/2012,7750,1870,1320,3700,1142.36853,4720,1790,3200,3725,6800,22550,59500,1914.306519,791.997742,5300
7/19/2012,7800,1870,1330,3800,1150.768311,4750,1760,3225,3725,6800,22500,58350,1904.885742,781.712036,5400
7/20/2012,7850,1870,1310,3850,1133.96875,4600,1800,3275,3750,6600,21750,58350,1916.190674,755.997864,5400
7/23/2012,7750,1870,1280,3700,1091.969849,4540,1790,3225,3750,6400,21100,57800,1899.233276,731.997925,5350
7/24/2012,7650,1870,1270,3700,1066.77063,4480,1750,3175,3775,6350,21150,57500,1899.233276,726.855042,5400
7/25/2012,7550,1870,1270,3750,1066.77063,4510,1770,3275,3825,6350,21150,57900,1899.233276,726.855042,5400
7/26/2012,7700,1870,1270,3725,1066.77063,4660,1780,3275,3800,6450,20750,56650,1921.84314,757.712097,5400
7/27/2012,8000,1870,1340,3825,1075.17041,4820,1860,3225,3825,6650,20850,58150,1940.684814,771.426392,5350
7/30/2012,7950,1870,1360,3925,1091.969849,4820,1810,3225,3800,6700,20850,58400,1940.684814,771.426392,5400
7/31/2012,8000,1870,1400,4150,1075.17041,4850,1820,3300,3800,7000,21000,56350,1959.526367,767.997803,5400
8/1/2012,7950,1870,1390,4150,1049.971069,4820,1850,3325,3775,7100,20650,52200,1940.684814,742.283569,5400
8/2/2012,7850,1870,1380,4125,1024.771729,4920,1780,3275,3775,7000,20400,50850,1940.684814,714.855103,5350
8/3/2012,7700,1870,1400,4150,1033.171509,4890,1790,3350,3800,7000,21300,51000,1936.916382,743.997864,5400
8/6/2012,7700,1870,1380,4050,1058.37085,4920,1770,3300,3775,6950,21850,51400,1944.453125,754.283569,5450
8/7/2012,7800,1870,1360,4025,1058.37085,4800,1790,3250,3725,6950,21700,50650,1946.33728,733.712219,5450
8/8/2012,7850,1870,1390,4000,1049.971069,4920,1800,3225,3650,7050,21750,50650,1916.190674,733.712219,5350
8/9/2012,8000,1870,1410,4150,1041.571289,4960,1830,3275,3700,7150,22300,51250,1921.84314,728.569336,5350
8/10/2012,7950,1870,1440,4175,1033.171509,4960,1840,3300,3750,7200,22450,51200,1933.148071,735.426453,5350
8/13/2012,7900,1870,1430,4125,1016.372009,4990,1790,3275,3700,7100,22150,51450,1940.684814,706.283691,5250
8/14/2012,7900,1870,1420,4150,1024.771729,5100,1770,3275,3725,7200,22100,51350,1940.684814,707.997986,5200
8/15/2012,7950,1870,1420,4150,1016.372009,5090,1850,3275,3750,7350,22150,51500,1940.684814,692.569458,5200
8/16/2012,8050,1870,1430,4175,1033.171509,5110,1960,3325,3650,7300,22200,51600,1959.526367,695.997986,5150
8/23/2012,7900,1870,1460,4175,1058.37085,5100,1920,3275,3700,7100,22300,52200,1959.526367,685.712341,5300
8/24/2012,7800,1870,1460,4100,1049.971069,5110,1900,3375,3650,7100,21400,52100,1929.379761,709.71228,5350
8/27/2012,7900,1870,1460,4100,1075.17041,5140,1890,3350,3625,7100,21500,51900,1940.684814,706.283691,5350
8/28/2012,7900,1870,1460,4075,1066.77063,5160,1860,3375,3675,7150,21800,51250,1953.873901,711.426514,5400
8/29/2012,7750,1870,1420,3900,1049.971069,5390,1860,3250,3725,7000,21500,50500,1955.758057,716.569397,5450
8/30/2012,7800,1870,1370,3725,1033.171509,5370,1860,3200,3725,6800,21150,49450,1957.642212,702.855164,5400
8/31/2012,7750,1870,1390,3900,1041.571289,5420,1860,3275,3700,6750,20050,50100,1959.526367,706.283691,5400
9/3/2012,7950,1870,1420,3950,1049.971069,5620,1910,3275,3700,6900,20150,50350,1984.020386,731.997925,5400
9/4/2012,7900,1870,1410,3975,1041.571289,5600,1930,3275,3700,6900,19950,50050,1972.715454,771.426392,5400
9/5/2012,7850,1870,1420,3925,1041.571289,5300,1920,3225,3700,6900,19900,49650,1978.36792,762.85498,5400
